time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-02-25T00:36:21.590Z,-17.8283,-178.3919,593.88,4.4,mb,,168,3.388,0.38,us,us100086t9,2017-03-05T00:17:29.040Z,"283km SE of Lambasa, Fiji",earthquake,12,10.6,0.126,18,reviewed,us,us
2017-02-24T23:46:45.370Z,-17.9678,-178.4533,581.4,5.9,mww,,29,3.335,0.75,us,us20008man,2017-02-26T23:56:56.349Z,"287km SE of Lambasa, Fiji",earthquake,9.3,3.5,0.073,18,reviewed,us,us
2017-02-24T22:21:32.000Z,12.8754,144.9959,63.77,4.3,mb,,166,0.72,0.49,us,us100086t3,2017-03-04T23:58:44.040Z,"51km SSE of Inarajan Village, Guam",earthquake,12,7.5,0.093,33,reviewed,us,us
2017-02-24T22:05:46.720Z,-17.9137,-178.2028,578.98,4.3,mb,,96,3.57,0.9,us,us100086t2,2017-03-05T01:41:43.040Z,"Fiji region",earthquake,15.1,9.6,0.089,36,reviewed,us,us
2017-02-24T19:26:49.540Z,52.8334,-174.5239,191.95,4.5,mb,,145,1.631,0.77,us,us20008m90,2017-03-09T21:36:15.040Z,"74km NNW of Atka, Alaska",earthquake,11.4,8.6,0.04,180,reviewed,us,us
2017-02-24T19:21:33.700Z,36.2702,-97.348,7.993,2.8,ml,,28,,0.31,us,us20008m8t,2017-03-09T20:32:16.040Z,"5km WSW of Perry, Oklahoma",earthquake,1,3.1,,,reviewed,tul,tul
2017-02-24T19:16:53.060Z,18.4384,-25.2443,16.25,4.9,mb,,58,3.788,0.85,us,us20008m8v,2017-03-09T20:12:17.040Z,"138km N of Ponta do Sol, Cape Verde",earthquake,8.6,4.2,0.054,107,reviewed,us,us
2017-02-24T19:07:56.210Z,-43.1081,-74.4857,15.44,4.2,mb,,204,0.601,0.74,us,us20008m8n,2017-03-09T20:05:55.040Z,"70km W of Puerto Quellon, Chile",earthquake,3.2,5.4,0.166,11,reviewed,us,us
2017-02-24T18:47:20.100Z,36.4876,-97.7636,7.457,3,ml,,35,,0.18,us,us20008m8e,2017-03-09T19:55:52.493Z,"14km NE of Enid, Oklahoma",earthquake,0.9,4.7,,,reviewed,tul,tul
2017-02-24T18:43:55.640Z,-10.4115,161.2331,49.05,4.3,mb,,131,1.593,0.63,us,us100086sz,2017-03-08T23:02:06.040Z,"75km W of Kirakira, Solomon Islands",earthquake,6.8,10,0.169,10,reviewed,us,us
2017-02-24T18:34:14.580Z,-32.5642,-179.9737,10,4.2,mb,,239,5.182,0.35,us,us100086sy,2017-03-08T22:56:15.040Z,"161km SW of L'Esperance Rock, New Zealand",earthquake,8.6,2,0.264,4,reviewed,us,us
2017-02-24T18:27:51.420Z,6.0571,126.7708,79.72,4.2,mb,,115,1.553,0.98,us,us100086sx,2017-03-08T22:05:36.040Z,"73km ESE of Pondaguitan, Philippines",earthquake,4.7,8.6,0.112,23,reviewed,us,us
2017-02-24T18:01:42.400Z,36.2193,-97.5657,7.992,2.6,ml,,26,,0.2,us,us20008m5j,2017-03-08T18:57:16.040Z,"26km WSW of Perry, Oklahoma",earthquake,0.9,4.8,,,reviewed,tul,tul
2017-02-24T17:57:59.740Z,-16.3382,-175.5085,10,4.7,mb,,152,5.975,0.68,us,us100086sw,2017-03-08T20:50:28.040Z,"192km WSW of Hihifo, Tonga",earthquake,9.4,1.9,0.134,18,reviewed,us,us
2017-02-24T17:28:44.870Z,-23.2601,-178.8033,414.89,6.9,mww,,19,6.011,0.96,us,us20008m3t,2017-03-08T18:38:16.565Z,"289km S of Ndoi Island, Fiji",earthquake,8.6,3.5,,,reviewed,us,us
2017-02-24T16:51:32.380Z,19.067,145.1165,258.56,3.9,mb,,119,17.846,1.11,us,us100086su,2017-03-13T19:23:00.040Z,"66km WNW of Agrihan, Northern Mariana Islands",earthquake,17.6,10.8,0.125,17,reviewed,us,us
2017-02-24T16:39:41.210Z,-29.981,-177.0076,10,5.1,mb,,175,1.087,1.4,us,us20008m2u,2017-02-24T16:57:52.040Z,"117km SE of Raoul Island, New Zealand",earthquake,9.4,2,0.118,23,reviewed,us,us
2017-02-24T16:17:20.690Z,-22.5509,173.0529,53.47,4.6,mb,,124,4.78,0.75,us,us20008m2p,2017-02-24T17:39:04.040Z,"104km E of Ile Hunter, New Caledonia",earthquake,4.5,11.7,0.114,23,reviewed,us,us
2017-02-24T16:00:43.920Z,-33.1922,-69.6672,10,4.3,mb,,103,0.549,1.46,us,us20008m2h,2017-02-24T18:33:58.543Z,"85km WSW of Mendoza, Argentina",earthquake,3.7,2,0.238,5,reviewed,us,us
2017-02-24T15:39:38.900Z,19.4556,-65.0335,63,3.3,Md,5,313.2,1.16601324,0.07,pr,pr17055005,2017-02-24T19:36:21.539Z,"123km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.7,8.1,0,3,reviewed,pr,pr
2017-02-24T14:44:33.000Z,18.9615,-66.0185,27,3,Md,3,324,0.70338087,0.17,pr,pr17055004,2017-02-24T16:15:19.877Z,"55km N of San Juan, Puerto Rico",earthquake,1.8,13.7,0,2,reviewed,pr,pr
2017-02-24T14:08:25.200Z,19.3941,-65.092,68,2.8,Md,3,338.4,1.09504633,0.14,pr,pr17055003,2017-03-04T12:44:02.040Z,"132km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,5.1,9.8,0,2,reviewed,pr,pr
2017-02-24T13:41:14.840Z,12.5963,-87.8264,77.75,4.9,mb,,58,0.764,1.08,us,us20008m19,2017-03-04T12:40:41.371Z,"43km WSW of Jiquilillo, Nicaragua",earthquake,6.3,5.3,0.059,90,reviewed,us,us
2017-02-24T13:17:11.250Z,9.6157,121.9622,48.94,4.4,mb,,192,5.589,0.96,us,us100086sr,2017-03-04T12:20:24.040Z,"50km WSW of Sipalay, Philippines",earthquake,5.8,12.7,0.219,6,reviewed,us,us
2017-02-24T12:50:59.630Z,36.2549,69.9979,134.94,4.3,mb,,75,0.985,0.91,us,us20008m0y,2017-02-24T13:18:56.040Z,"37km SSE of Farkhar, Afghanistan",earthquake,4.7,6.8,0.147,13,reviewed,us,us
2017-02-24T12:30:38.997Z,59.9582,-153.1348,106.8,2.5,ml,,,,0.44,ak,ak15370606,2017-03-04T17:59:44.873Z,"62km SSW of Redoubt Volcano, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-02-24T12:28:25.620Z,49.7058,-129.1182,10,5.2,mww,,142,1.129,0.76,us,us20008m0k,2017-02-28T21:59:07.449Z,"164km SW of Port Hardy, Canada",earthquake,6.1,1.9,,,reviewed,us,us
2017-02-24T12:02:51.460Z,24.1314,93.4958,61.72,5,mb,,41,0.741,0.78,us,us20008m0e,2017-02-25T02:03:25.975Z,"28km SW of Churachandpur, India",earthquake,5,4.1,0.057,105,reviewed,us,us
2017-02-24T10:54:15.500Z,6.8187,-73.0092,151.1,4.4,mb,,42,0.922,1.14,us,us20008m02,2017-02-24T11:13:27.040Z,"13km N of Aratoca, Colombia",earthquake,8.1,8.4,0.05,118,reviewed,us,us
2017-02-24T10:24:09.050Z,51.4291,176.3023,34.17,4.9,mb,,128,1.878,0.71,us,us20008lzu,2017-03-04T17:59:43.243Z,"106km SSE of Buldir Island, Alaska",earthquake,9.2,5.7,0.037,228,reviewed,us,us
2017-02-24T09:44:19.510Z,-9.5991,159.8768,28.42,4.9,mb,,97,0.174,0.69,us,us20008lzm,2017-02-24T20:52:56.666Z,"20km SSW of Honiara, Solomon Islands",earthquake,7.8,5.4,0.06,87,reviewed,us,us
2017-02-24T09:26:09.277Z,59.7083,-152.9818,97,3.3,ml,,,,0.5,ak,ak15367809,2017-03-04T18:00:55.400Z,"65km W of Anchor Point, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-02-24T08:53:32.310Z,52.2748,-165.0766,10,2.9,ml,,247,1.793,0.6,us,us100086zr,2017-03-12T09:02:09.040Z,"203km SSE of Unalaska, Alaska",earthquake,4.4,2,,,reviewed,us,ak
2017-02-24T08:22:36.420Z,4.7036,96.9622,174.81,5,mb,,110,0.522,0.7,us,us20008lz4,2017-03-12T08:54:42.040Z,"56km SSW of Lhokseumawe, Indonesia",earthquake,8.2,7.1,0.059,90,reviewed,us,us
2017-02-24T06:35:56.040Z,43.4574,-127.1669,10,3.3,ml,,239,2.283,0.81,us,us20008lyk,2017-03-12T08:50:39.772Z,"226km W of Bandon, Oregon",earthquake,7.7,2,0.048,56,reviewed,us,us
2017-02-24T06:17:57.360Z,-44.9953,-14.2686,10,4.6,mb,,107,8.055,0.76,us,us100086t4,2017-03-09T10:09:48.040Z,"Southern Mid-Atlantic Ridge",earthquake,9.7,1.9,0.223,6,reviewed,us,us
2017-02-24T06:13:27.657Z,50.214,-177.2405,24.8,2.5,ml,,,,0.36,ak,ak15437534,2017-03-04T17:59:34.068Z,"176km SE of Amatignak Island, Alaska",earthquake,,10.4,,,reviewed,ak,ak
2017-02-24T05:59:07.350Z,-55.3028,-30.6778,10,5.3,mb,,78,3.515,0.55,us,us20008lyf,2017-03-09T09:59:25.040Z,"266km NW of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,9.9,1.2,0.059,97,reviewed,us,us
2017-02-24T03:15:52.073Z,52.0433,-175.9719,126.4,2.6,ml,,,,0.31,ak,ak15437512,2017-03-04T17:59:24.832Z,"50km ENE of Adak, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-02-24T03:11:41.310Z,-15.8273,-71.6347,142.04,4.9,mb,,126,2.708,0.91,us,us20008lxn,2017-03-08T00:34:07.442Z,"19km WSW of Huarancante, Peru",earthquake,7.5,5.5,0.058,94,reviewed,us,us
2017-02-24T03:02:16.700Z,19.0743,-66.0747,16,3.2,Md,4,306,0.82465343,0.25,pr,pr17055000,2017-02-24T04:08:48.779Z,"67km N of San Juan, Puerto Rico",earthquake,8.2,15.9,0,4,reviewed,pr,pr
2017-02-24T01:57:46.030Z,-5.7826,154.9169,172.53,4.2,mb,,90,3.165,1.05,us,us20008lxf,2017-03-08T00:25:13.040Z,"83km NW of Arawa, Papua New Guinea",earthquake,13.7,9.4,0.136,15,reviewed,us,us
2017-02-24T01:19:15.660Z,-8.4886,29.9674,33.62,4.2,mb,,80,7.872,1.13,us,us100086se,2017-03-08T00:42:15.040Z,"33km E of Kaputa, Zambia",earthquake,6,7.8,0.235,5,reviewed,us,us
2017-02-24T00:57:39.290Z,-8.4689,30.0205,13.46,4.2,mb,,80,7.847,0.9,us,us100086sd,2017-03-11T04:29:44.040Z,"39km E of Kaputa, Zambia",earthquake,10.8,6.3,0.186,8,reviewed,us,us
2017-02-24T00:49:48.350Z,52.0402,-176.1819,200.75,4.2,mb,,174,0.091,0.65,us,us100086sc,2017-03-04T23:07:26.040Z,"37km ENE of Adak, Alaska",earthquake,14.3,4.9,0.091,33,reviewed,us,us
2017-02-24T00:32:17.530Z,-8.4449,30.0448,30,5.9,mww,,16,7.821,0.77,us,us20008lww,2017-03-11T00:58:32.567Z,"42km E of Kaputa, Zambia",earthquake,7.7,1.7,0.053,34,reviewed,us,us
2017-02-24T00:20:33.829Z,61.212,-151.4412,73.2,2.8,ml,,,,0.65,ak,ak15361365,2017-03-04T17:59:16.199Z,"57km N of Nikiski, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-02-23T23:54:51.720Z,39.9021,143.1389,26.51,4.5,mb,,168,1.816,0.88,us,us20008lwe,2017-02-27T05:57:31.040Z,"105km ENE of Miyako, Japan",earthquake,8.5,7.3,0.1,29,reviewed,us,us
2017-02-23T23:07:03.240Z,-21.5242,-178.5413,583.62,4.1,mb,,241,4.943,0.39,us,us100086r8,2017-03-04T06:29:44.040Z,"98km S of Ndoi Island, Fiji",earthquake,14.6,23.1,0.123,18,reviewed,us,us
2017-02-23T22:10:54.480Z,-31.5809,-68.9282,191.05,4,ml,,83,1.812,0.67,us,us20008lvm,2017-02-28T03:16:23.040Z,"18km W of Zonda, Argentina",earthquake,6.9,19.1,,,reviewed,us,guc
2017-02-23T21:49:52.400Z,51.7321,-173.8681,24.55,3,ml,,209,1.405,1.07,us,us20008lw9,2017-02-27T04:18:52.040Z,"56km SSE of Atka, Alaska",earthquake,12.4,20.7,,,reviewed,us,ak
2017-02-23T21:10:31.440Z,-21.2721,174.3809,10,5.5,mb,,38,4.929,1.03,us,us20008lv9,2017-02-27T05:23:31.968Z,"56km NNW of Ceva-i-Ra, Fiji",earthquake,8.5,1.8,0.035,289,reviewed,us,us
2017-02-23T20:13:40.310Z,86.1559,74.2575,10,5,mb,,44,18.264,0.86,us,us20008luw,2017-03-07T23:32:05.040Z,"North of Severnaya Zemlya",earthquake,9.7,1.8,0.03,348,reviewed,us,us
2017-02-23T20:12:26.780Z,-29.3727,-177.4035,20.1,4.5,mb,,192,0.476,0.73,us,us100086r5,2017-03-09T23:53:20.040Z,"49km ESE of Raoul Island, New Zealand",earthquake,5.8,6.9,0.151,13,reviewed,us,us
2017-02-23T20:03:38.790Z,-7.3855,128.6196,181.92,4,mb,,130,2.72,1.33,us,us20008lus,2017-03-08T23:49:19.040Z,"Kepulauan Barat Daya, Indonesia",earthquake,8.2,12.7,0.518,1,reviewed,us,us
2017-02-23T17:22:37.530Z,14.2702,145.2397,103.61,4.4,mb,,79,0.767,0.67,us,us100086r4,2017-03-09T00:24:35.040Z,"13km NNE of Rota, Northern Mariana Islands",earthquake,9.6,7.3,0.083,41,reviewed,us,us
2017-02-23T17:10:12.000Z,-31.73,-70.055,144.2,4.1,mb,,,,0.44,us,us20008ltu,2017-03-08T00:02:35.040Z,"75km SW of Calingasta, Argentina",earthquake,8.5,7.5,0.214,6,reviewed,guc,us
2017-02-23T17:07:04.870Z,16.2648,-98.6933,9.67,4.6,mb,,183,0.558,0.97,us,us20008ltv,2017-03-07T23:30:17.893Z,"28km SSE of Tecoanapa, Mexico",earthquake,4.1,5.5,0.039,195,reviewed,us,us
2017-02-23T17:03:18.120Z,-22.4079,-178.4302,396.76,5.1,mb,,50,5.695,1.01,us,us20008ltr,2017-03-07T23:21:49.040Z,"196km S of Ndoi Island, Fiji",earthquake,9.9,5,0.03,370,reviewed,us,us
2017-02-23T16:23:46.020Z,-24.0027,179.335,545.21,4.6,mb,,116,6.34,0.65,us,us100086r3,2017-03-07T22:59:06.040Z,"South of the Fiji Islands",earthquake,13.5,10,0.087,39,reviewed,us,us
2017-02-23T16:21:48.800Z,36.1787,-97.4036,7.958,2.9,ml,,23,,0.19,us,us20008lta,2017-03-07T22:52:59.013Z,"16km SW of Perry, Oklahoma",earthquake,0.4,4.8,,,reviewed,tul,tul
2017-02-23T15:21:14.770Z,16.1542,-95.5219,55.29,4.9,mb,,150,3.254,0.64,us,us20008lsy,2017-03-07T22:50:08.825Z,"34km W of Salina Cruz, Mexico",earthquake,4,8.3,0.031,316,reviewed,us,us
2017-02-23T15:16:12.160Z,12.1895,-88.1298,10,4.6,mb,,169,1.168,1.06,us,us20008lsw,2017-03-07T22:44:39.040Z,"96km SW of Jiquilillo, Nicaragua",earthquake,5.4,1.8,0.082,44,reviewed,us,us
2017-02-23T15:11:05.790Z,-5.8455,146.745,116,5.4,mww,,14,3.56,0.99,us,us20008lsv,2017-03-07T22:28:58.388Z,"100km NNW of Lae, Papua New Guinea",earthquake,6.3,1.8,0.069,20,reviewed,us,us
2017-02-23T14:28:52.684Z,55.6066,-160.0592,75.4,2.9,ml,,,,0.52,ak,ak15353405,2017-03-02T01:34:59.826Z,"40km NE of Sand Point, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-02-23T13:35:54.310Z,-43.125,171.7142,10.02,4.7,mwr,,49,0.31,0.97,us,us20008lsg,2017-03-03T14:39:14.040Z,"42km WNW of Oxford, New Zealand",earthquake,2.5,4.9,0.042,55,reviewed,us,us
2017-02-23T11:52:18.100Z,-19.2137,-172.8284,10,4.8,mb,,103,2.746,0.99,us,us20008lrc,2017-02-23T12:07:21.040Z,"136km ESE of Neiafu, Tonga",earthquake,7.6,1.8,0.127,19,reviewed,us,us
2017-02-23T11:48:34.300Z,18.5825,-66.7553,22,2.7,Md,9,216,0.23446029,0.43,pr,pr17054001,2017-02-23T16:18:29.810Z,"11km NNE of Carrizales, Puerto Rico",earthquake,1.8,4.7,0,6,reviewed,pr,pr
2017-02-23T11:17:38.260Z,7.2425,125.5802,16.74,4.1,mb,,171,0.171,0.81,us,us20008lvi,2017-02-24T05:01:33.526Z,"5km WNW of Mahayag, Philippines",earthquake,12.5,6,0.165,10,reviewed,us,us
2017-02-23T10:43:19.483Z,59.7055,-153.2896,106.2,2.8,ml,,,,0.6,ak,ak15350049,2017-03-02T01:34:53.387Z,"82km W of Anchor Point, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2017-02-23T10:25:07.820Z,21.6192,143.2122,300.69,4.5,mb,,104,5.532,0.57,us,us20008lqv,2017-02-23T10:50:13.040Z,"212km NW of Farallon de Pajaros, Northern Mariana Islands",earthquake,11.1,7.8,0.041,173,reviewed,us,us
2017-02-23T10:08:17.500Z,18.8614,-65.6159,8,3.2,Md,12,252,0.6288207,0.31,pr,pr17054000,2017-02-24T03:31:40.356Z,"53km NNE of Vieques, Puerto Rico",earthquake,1.5,2.8,0,12,reviewed,pr,pr
2017-02-23T09:59:36.871Z,63.2275,-150.4142,112.6,2.6,ml,,,,0.51,ak,ak15349216,2017-03-02T01:34:51.243Z,"75km WSW of Cantwell, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-02-23T09:47:55.710Z,16.1889,-95.4139,75.03,4.8,mb,,153,3.149,0.68,us,us20008lqk,2017-03-05T00:39:53.473Z,"23km W of Salina Cruz, Mexico",earthquake,8.7,8.7,0.035,256,reviewed,us,us
2017-02-23T09:30:59.710Z,49.4354,155.4652,58.55,4.4,mb,,138,3.936,0.59,us,us20008lqg,2017-02-23T09:53:34.040Z,"146km SSW of Severo-Kuril'sk, Russia",earthquake,11.5,8.1,0.091,35,reviewed,us,us
2017-02-23T08:46:21.550Z,-10.9862,-75.336,94.88,4.1,mb,,86,1.78,0.97,us,us100086qv,2017-03-09T09:42:46.040Z,"12km WSW of Perene, Peru",earthquake,6.2,15.1,0.233,5,reviewed,us,us
2017-02-23T08:40:16.320Z,-10.8949,-75.4793,23.56,4.2,mb,,73,1.721,1.38,us,us100086qw,2017-03-09T09:35:46.040Z,"28km NNW of San Ramon, Peru",earthquake,6.1,8.3,0.141,14,reviewed,us,us
2017-02-23T07:47:12.740Z,74.4295,114.0094,10,4.3,mb,,71,5.168,0.49,us,us20008lpv,2017-03-09T09:21:20.040Z,"87km ENE of Nordvik, Russia",earthquake,10.1,1.9,0.086,38,reviewed,us,us
2017-02-23T07:33:34.300Z,36.5132,-98.6391,3.798,2.5,ml,,42,,0.24,us,us20008lpt,2017-03-09T09:15:22.985Z,"30km NNW of Fairview, Oklahoma",earthquake,1.6,4.5,,,reviewed,tul,tul
2017-02-23T06:04:59.030Z,49.7045,-129.1713,10,4.8,mb,,154,1.15,1,us,us20008lph,2017-02-24T18:54:48.783Z,"166km SW of Port Hardy, Canada",earthquake,7.6,1.9,0.032,304,reviewed,us,us
2017-02-23T05:37:55.580Z,47.9565,148.2048,367.04,4.1,mb,,159,3.826,0.93,us,us20008lpc,2017-02-23T06:12:03.040Z,"118km SSW of Vostok, Russia",earthquake,12.1,6.2,0.066,62,reviewed,us,us
2017-02-23T04:59:04.050Z,47.4801667,-123.035,15.44,4.09,ml,58,34,0.1653,0.25,uw,uw61251926,2017-03-08T11:02:24.115Z,"14km W of Belfair, Washington",earthquake,0.3,0.59,0.184,47,reviewed,uw,uw
2017-02-23T04:49:43.740Z,34.3993333,-120.1623333,2.78,3.28,ml,37,95,0.08826,0.21,ci,ci37811048,2017-02-25T20:31:27.325Z,"22km S of Solvang, CA",earthquake,0.25,0.5,0.127,271,reviewed,ci,ci
2017-02-23T04:08:20.191Z,51.6034,-176.2484,41.5,2.8,ml,,,,0.29,ak,ak15344369,2017-03-02T01:34:44.213Z,"41km SE of Adak, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-02-23T03:42:34.900Z,58.3162,-154.0559,69.5,2.8,ml,,,,0.49,ak,ak15344363,2017-03-02T01:34:43.577Z,"86km N of Larsen Bay, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-02-23T01:50:16.740Z,7.0606,125.5854,15.55,4.6,mb,,98,0.011,0.71,us,us20008lnh,2017-02-23T21:38:31.797Z,"3km WSW of Davao, Philippines",earthquake,10.4,5.3,0.112,24,reviewed,us,us
2017-02-23T00:54:32.410Z,57.956,-139.2163,23.59,2.9,ml,,208,1.578,0.77,us,us100086eu,2017-03-11T03:13:49.040Z,"179km S of Yakutat, Alaska",earthquake,7.3,11.3,0.064,32,reviewed,us,us
2017-02-23T00:42:15.680Z,-58.266,-139.5672,10,5.2,mb,,26,26.367,0.61,us,us20008ln6,2017-03-11T02:56:21.215Z,"Pacific-Antarctic Ridge",earthquake,12.6,1.7,0.067,74,reviewed,us,us
2017-02-22T23:46:30.670Z,-15.6509,168.0149,185.82,4.9,mb,,143,5.151,0.77,us,us20008lmp,2017-03-11T02:09:19.040Z,"81km NE of Norsup, Vanuatu",earthquake,12.6,7.6,0.072,60,reviewed,us,us
2017-02-22T23:41:31.490Z,-36.121,-73.8149,11.12,4.4,mb,,119,0.803,0.87,us,us20008lmg,2017-03-11T00:37:04.512Z,"91km NW of Talcahuano, Chile",earthquake,5.1,5.6,0.149,13,reviewed,us,us
2017-02-22T23:36:20.820Z,7.6927,121.5886,34.13,4.4,mb,,128,3.959,0.55,us,us100086ja,2017-03-11T02:19:24.040Z,"60km W of Siocon, Philippines",earthquake,11.1,5.6,0.13,17,reviewed,us,us
2017-02-22T23:33:40.490Z,36.5455,-121.1383333,8.66,2.83,md,67,41,0.06078,0.07,nc,nc72766716,2017-02-23T04:59:43.266Z,"21km NE of Soledad, California",earthquake,0.11,0.25,0.198,89,reviewed,nc,nc
2017-02-22T23:25:50.920Z,-44.2629,-15.7978,10,5,mb,,101,32.016,0.78,us,us20008lmf,2017-03-11T00:04:04.040Z,"Southern Mid-Atlantic Ridge",earthquake,11.1,1.5,0.084,45,reviewed,us,us
2017-02-22T22:44:12.600Z,52.258,-164.6589,10,3.5,mb,,225,1.941,1.26,us,us20008ln1,2017-03-10T23:43:09.040Z,"219km SE of Unalaska, Alaska",earthquake,4.3,2,0.221,5,reviewed,us,us
2017-02-22T21:40:12.220Z,36.3781,70.9396,120.41,4.2,mb,,76,0.801,0.64,us,us20008llg,2017-03-10T23:31:06.040Z,"41km NNE of `Alaqahdari-ye Kiran wa Munjan, Afghanistan",earthquake,6.2,6.4,0.131,16,reviewed,us,us
2017-02-22T20:58:46.870Z,-29.6613,-176.9783,20.22,4.5,mb,,261,0.927,0.33,us,us100086j7,2017-03-09T23:56:28.040Z,"99km ESE of Raoul Island, New Zealand",earthquake,17.8,9,0.14,15,reviewed,us,us
2017-02-22T18:41:26.870Z,30.6475,110.7194,16.62,4.2,mb,,74,1.12,0.83,us,us20008ljd,2017-03-07T23:18:51.040Z,"31km SW of Maoping, China",earthquake,8.6,5.2,0.103,26,reviewed,us,us
2017-02-22T18:18:24.180Z,36.5441667,-121.1318333,6.59,2.94,md,66,42,0.01637,0.07,nc,nc72766646,2017-03-09T00:02:41.040Z,"21km NE of Soledad, California",earthquake,0.11,0.22,0.172,102,reviewed,nc,nc
2017-02-22T17:07:38.468Z,60.1301,-151.8438,82.8,2.8,ml,,,,0.66,ak,ak15338631,2017-03-08T23:57:37.040Z,"39km N of Anchor Point, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-02-22T16:41:28.500Z,36.213,-96.9465,5,2.7,ml,,24,,0.16,us,us20008lh9,2017-02-24T06:21:46.410Z,"14km NE of Stillwater, Oklahoma",earthquake,0.8,1.7,,,reviewed,tul,tul
2017-02-22T16:31:46.670Z,37.227,-97.9745,4.09,3.4,ml,,141,0.003,0.31,us,us20008lh5,2017-03-09T02:09:54.490Z,"8km SE of Harper, Kansas",earthquake,1.6,3.7,0.197,18,reviewed,ismp,ismp
2017-02-22T16:05:05.100Z,-27.797,65.1116,10,4.3,mb,,168,8.162,0.53,us,us100086j3,2017-03-09T01:53:08.040Z,"Indian Ocean Triple Junction",earthquake,10.1,1.9,0.217,6,reviewed,us,us
2017-02-22T15:43:17.300Z,18.936,-67.2639,53,3.3,Md,15,266.4,0.48688688,0.44,pr,pr17053009,2017-03-09T01:20:17.040Z,"52km NNW of San Antonio, Puerto Rico",earthquake,1.9,3.8,0,15,reviewed,pr,pr
2017-02-22T15:14:22.791Z,61.3505,-146.9218,14.5,3.3,ml,,,,0.57,ak,ak15338607,2017-03-09T01:16:07.040Z,"39km NW of Valdez, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-02-22T14:39:22.334Z,62.1682,-148.1328,30.4,2.6,ml,,,,0.5,ak,ak15338598,2017-03-09T08:59:48.040Z,"55km NE of Sutton-Alpine, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-02-22T14:04:06.910Z,-17.8351,-178.516,550.73,4.4,mb,,120,3.27,0.57,us,us100086j1,2017-03-08T09:50:21.040Z,"273km SE of Lambasa, Fiji",earthquake,8.3,9.2,0.101,28,reviewed,us,us
2017-02-22T13:04:26.710Z,2.1976,132.6865,10,4.5,mb,,119,5.101,1.01,us,us20008lfd,2017-03-08T09:30:40.040Z,"Palau region",earthquake,6.2,1.9,0.1,29,reviewed,us,us
2017-02-22T11:55:24.000Z,18.0345,-65.3639,12,2.5,Md,3,273.6,0.18954452,0.09,pr,pr17053010,2017-02-22T16:08:40.793Z,"13km ESE of Esperanza, Puerto Rico",earthquake,1.2,0.7,0,3,reviewed,pr,pr
2017-02-22T11:51:18.530Z,-25.6225,-70.9306,17.33,4.3,mb,,165,0.602,0.78,us,us20008le4,2017-03-16T12:08:32.040Z,"51km WSW of Taltal, Chile",earthquake,7,8.6,0.168,10,reviewed,us,us
2017-02-22T11:13:24.460Z,1.2201,99.0931,112.75,4,mb,,128,1.473,0.69,us,us100086iy,2017-03-16T11:28:24.040Z,"25km SW of Padangsidempuan, Indonesia",earthquake,6.8,9.4,0.13,16,reviewed,us,us
2017-02-22T10:59:28.800Z,19.215,-65.4035,37,3.1,Md,3,324,0.90999338,0.1,pr,pr17053007,2017-03-15T13:16:59.040Z,"103km NNE of Luquillo, Puerto Rico",earthquake,2.3,10,0,3,reviewed,pr,pr
2017-02-22T10:54:07.060Z,38.9447,55.0498,10,4.3,mb,,104,8.056,1.2,us,us20008le2,2017-03-16T08:59:12.040Z,"49km SE of Gumdag, Turkmenistan",earthquake,3.6,2,0.116,21,reviewed,us,us
2017-02-22T10:23:19.238Z,63.3852,-151.1442,12.4,2.7,ml,,,,0.57,ak,ak15337021,2017-03-16T05:44:05.040Z,"109km W of Cantwell, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-02-22T09:47:38.690Z,-20.8462,-178.5175,566.16,4.7,mb,,123,4.473,1.04,us,us20008ldu,2017-03-16T08:29:00.040Z,"28km SE of Ndoi Island, Fiji",earthquake,11.9,6.5,0.039,196,reviewed,us,us
2017-02-22T09:12:02.311Z,59.9397,-153.1697,112.1,2.8,ml,,,,0.5,ak,ak15336232,2017-03-16T06:37:31.040Z,"65km SSW of Redoubt Volcano, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-02-22T09:02:04.330Z,-15.7162,-173.4492,10,4.7,mb,,112,2.416,0.53,us,us20008ldf,2017-03-16T07:28:35.040Z,"41km NE of Hihifo, Tonga",earthquake,6.4,1.9,0.09,38,reviewed,us,us
